# record_index frame mag_hex mag_dec
177171 34 0x0097B695 9942677
177172 34 0x0066B99D 6732189
177173 34 0x006739A0 6764960
177174 34 0x0005BBE2 375778
177175 34 0x0005F109 389385
177176 34 0x0098D019 10014745
177177 34 0x009767DD 9922525
177178 34 0x0067F052 6811730
177179 34 0x0005F124 389412
177180 34 0x0006229D 402077
177181 34 0x00980F81 9965441
177182 34 0x004EB165 5157221
177183 34 0x001DF989 1964425
177184 34 0x00674872 6768754
177185 34 0x00360BF5 3542005
177186 34 0x004DECE4 5106916
177187 34 0x00FA2301 16392961
177188 34 0x001E5200 1987072
177189 34 0x00F8359A 16266650
177190 34 0x00061375 398197
177191 34 0x001E9335 2003765
177192 34 0x0066A11A 6725914
177193 34 0x00360C68 3542120
177194 34 0x006821DA 6824410
177195 34 0x001E60C2 1990850
177196 34 0x001E3E90 1982096
177197 34 0x001E259A 1975706
177198 34 0x00B13FB9 11616185
177199 34 0x001E081D 1968157
177200 34 0x00063B1A 408346
177201 34 0x00064004 409604
177202 34 0x004D8199 5079449
177203 34 0x00064505 410885
177204 34 0x00E0B228 14725672
177205 34 0x0110EF81 17887105
177206 34 0x004ECEC8 5164744
177207 34 0x00063614 407060
177208 34 0x001E2F5D 1978205
177209 34 0x00675C62 6773858
177210 34 0x0097FBB4 9960372
177211 34 0x001EA115 2007317
177212 34 0x001F2211 2040337
177213 34 0x00069B4D 432973
177214 34 0x00B0CE21 11587105
177215 34 0x004E8ED1 5148369
177216 34 0x00060499 394393
177217 34 0x00671C08 6757384
177218 34 0x001DC3A9 1950633
177219 34 0x0037AA65 3648101
177220 34 0x001EAAB9 2009785
177221 34 0x006788C9 6785225
177222 34 0x00F8C92A 16304426
177223 34 0x004EB13D 5157181
177224 34 0x0005FFE9 393193
177225 34 0x001E9721 2004769
177226 34 0x00674374 6767476
177227 34 0x00E08FBA 14716858
177228 34 0x001E7EFD 1998589
177229 34 0x001EB4B5 2012341
177230 34 0x004EC059 5161049
177231 34 0x00E045BD 14697917
177232 34 0x001E8D04 2002180
177233 34 0x006674E9 6714601
177234 34 0x00AFCE7A 11521658
177235 34 0x001E9BDA 2005978
177236 34 0x00660472 6685810
177237 34 0x00F970BD 16347325
177238 34 0x001E6F68 1994600
177239 34 0x0006000D 393229
177240 34 0x001EB009 2011145
177241 34 0x001EA5C1 2008513
177242 34 0x003655D1 3560913
177243 34 0x00B193E2 11637730
177244 34 0x003664C4 3564740
177245 34 0x006830A4 6828196
177246 34 0x001EE744 2025284
177247 34 0x0005F2B9 389817
177248 34 0x001E577A 1988474
177249 34 0x0005F5E2 390626
177250 34 0x00B3526D 11752045
177251 34 0x0096A388 9872264
177252 34 0x000571A2 356770
177253 34 0x00B15899 11622553
177254 34 0x001E4349 1983305
177255 34 0x00063644 407108
177256 34 0x004DC5BD 5096893
177257 34 0x00677EC4 6782660
177258 34 0x0037D782 3659650
177259 34 0x00AF579A 11491226
177260 34 0x00371590 3610000
177261 34 0x0036DAA4 3594916
177262 34 0x003674A5 3568805
177263 34 0x004EED34 5172532
177264 34 0x004F0A51 5179985
177265 34 0x00672AFA 6761210
177266 34 0x001DCD79 1953145
177267 34 0x00674D50 6770000
177268 34 0x00063604 407044
177269 34 0x004F2824 5187620
177270 34 0x001E25A2 1975714
177271 34 0x001EA115 2007317
177272 34 0x00DF7235 14643765
177273 34 0x004F8575 5211509
177274 34 0x00990C41 10030145
177275 34 0x001DC3BA 1950650
177276 34 0x00366590 3564944
177277 34 0x00B008C2 11536578
177278 34 0x003715A0 3610016
177279 34 0x001E4D72 1985906
177280 34 0x001DD288 1954440
177281 34 0x004F3655 5191253
177282 34 0x00669802 6723586
177283 34 0x001DF509 1963273
177284 34 0x0171F2F2 24244978
177285 34 0x001DFE9D 1965725
177286 34 0x00369F89 3579785
177287 34 0x001E3E20 1981984
177288 34 0x0005FAD4 391892
177289 34 0x0096289A 9840794
177290 34 0x01417ABD 21068477
177291 34 0x004EC4ED 5162221
177292 34 0x001EAAE1 2009825
177293 34 0x0006099D 395677
177294 34 0x004E3BC5 5127109
177295 34 0x001E0D49 1969481
177296 34 0x001E081D 1968157
177297 34 0x001E5BA9 1989545
177298 34 0x00361A59 3545689
177299 34 0x001E5225 1987109
177300 34 0x001DEAF2 1960690
177301 34 0x004FE3B1 5235633
177302 34 0x0005FB3D 391997
177303 34 0x004D9F2D 5087021
177304 34 0x001F3CE8 2047208
177305 34 0x00062172 401778
177306 34 0x001E2A80 1976960
177307 34 0x00B40682 11798146
177308 34 0x00DCAAC1 14461633
177309 34 0x00064F91 413585
177310 34 0x00509074 5279860
177311 34 0x001F51EA 2052586
177312 34 0x0006AF22 438050
177313 34 0x019730F2 26685682
177314 34 0x005E7A21 6191649
177315 34 0x004F8DD2 5213650
177316 34 0x0050C584 5293444
177317 34 0x00075BD5 482261
177318 34 0x00064F5D 413533
177319 34 0x0006E992 453010
177320 34 0x0068049D 6816925
177321 34 0x00E74679 15156857
177322 34 0x004B232A 4924202
177323 34 0x00389B9A 3709850
177324 34 0x004A6B01 4877057
177325 34 0x00E2B284 14856836
177326 34 0x003E5EAA 4087466
177327 34 0x001C1789 1841033
177328 34 0x001DF659 1963609
177329 34 0x00524201 5390849
177330 34 0x001E8E91 2002577
177331 34 0x0030E74D 3204941
177332 34 0x00AE66E9 11429609
177333 34 0x00F0C661 15779425
177334 34 0x001BBA34 1817140
177335 34 0x00065E9D 417437
177336 34 0x001CF709 1898249
177337 34 0x00FA45F4 16401908
177338 34 0x003BCFBD 3919805
177339 34 0x001FA125 2072869
177340 34 0x004E9271 5149297
177341 34 0x00071F7D 466813
177342 34 0x00997582 10057090
177343 34 0x00204461 2114657
177344 34 0x00056C8D 355469
177345 34 0x0020F651 2160209
177346 34 0x00ACE442 11330626
177347 34 0x004FF051 5238865
177348 34 0x009EAD91 10399121
177349 34 0x001E6ED2 1994450
177350 34 0x001F5FC1 2056129
177351 34 0x00E1D53A 14800186
177352 34 0x00074702 476930
177353 34 0x0065D074 6672500
177354 34 0x00500795 5244821
177355 34 0x0052B8ED 5421293
177356 34 0x001FCB82 2083714
177357 34 0x000606D0 394960
177358 34 0x001EB1C5 2011589
177359 34 0x005020A8 5251240
177360 34 0x004FD9C2 5233090
177361 34 0x0005A54A 369994
177362 34 0x00662B99 6695833
177363 34 0x006C9652 7116370
177364 34 0x009428D4 9709780
177365 34 0x001F453A 2049338
177366 34 0x00B0B610 11580944
177367 34 0x001E9F29 2006825
177368 34 0x0005ECB1 388273
177369 34 0x0006D46D 447597
177370 34 0x012971C2 19493314
177371 34 0x00062902 403714
177372 34 0x00059F5A 368474
177373 34 0x00685835 6838325
177374 34 0x0035B3A0 3519392
177375 34 0x0005F110 389392
177376 34 0x006976FA 6911738
177377 34 0x004FA44D 5219405
177378 34 0x00945845 9721925
177379 34 0x00B2DB72 11721586
177380 34 0x009B3809 10172425
177381 34 0x004CE589 5039497
177382 34 0x00667561 6714721
177383 34 0x00067932 424242
177384 34 0x004D99E1 5085665
177385 34 0x0069E62D 6940205
177386 34 0x00653474 6632564
177387 34 0x00375164 3625316
177388 34 0x00064601 411137
177389 34 0x00065072 413810
177390 34 0x00369F61 3579745
177391 34 0x0050F07D 5304445
177392 34 0x0096410D 9847053
177393 34 0x01434AA1 21187233
177394 34 0x00067CC1 425153
177395 34 0x0036CB81 3591041
177396 34 0x001E609A 1990810
177397 34 0x00B270AA 11694250
177398 34 0x00357979 3504505
177399 34 0x00372469 3613801
177400 34 0x0036CBC2 3591106
177401 34 0x000613FA 398330
177402 34 0x00976D32 9923890
177403 34 0x001E6824 1992740
177404 34 0x00AF7B34 11500340
177405 34 0x0066D2AA 6738602
177406 34 0x0067C469 6800489
177407 34 0x00367385 3568517
177408 34 0x00062C61 404577
177409 34 0x00060E64 396900
177410 34 0x00E07808 14710792
177411 34 0x001E48E9 1984745
177412 34 0x0066924D 6722125
177413 34 0x00065429 414761
177414 34 0x003681E8 3572200
177415 34 0x0097AE54 9940564
177416 34 0x00AF7B34 11500340
177417 34 0x00984274 9978484
177418 34 0x001E9C82 2006146
177419 34 0x001E3FC4 1982404
177420 34 0x004EFB2A 5176106
177421 34 0x00668D75 6720885
177422 34 0x01117411 17921041
177423 34 0x0097144A 9901130
177424 34 0x001ECDF1 2018801
177425 34 0x00B13329 11612969
177426 34 0x001E398A 1980810
177427 34 0x004F90CA 5214410
177428 34 0x004FE9F2 5237234
177429 34 0x001F04C5 2032837
177430 34 0x0005FFAD 393133
177431 34 0x001DF984 1964420
177432 34 0x001E0350 1966928
177433 34 0x004FCFA9 5230505
177434 34 0x00AF08F5 11471093
177435 34 0x004EB17D 5157245
177436 34 0x00500695 5244565
177437 34 0x004E4FF4 5132276
177438 34 0x00E000D4 14680276
177439 34 0x0005F605 390661
177440 34 0x004F8104 5210372
177441 34 0x001EB03A 2011194
177442 34 0x001DCD65 1953125
177443 34 0x0005E775 386933
177444 34 0x006495E8 6591976
177445 34 0x004FF720 5240608
177446 34 0x00200024 2097188
177447 34 0x006919CD 6887885
177448 34 0x0006A5A9 435625
177449 34 0x009AB652 10139218
177450 34 0x0005EA1D 387613
177451 34 0x0006BFEA 442346
177452 34 0x00973C81 9911425
177453 34 0x00955FD9 9789401
177454 34 0x00E894A0 15242400
177455 34 0x0006B19D 438685
177456 34 0x00B56051 11886673
177457 34 0x00AF4402 11486210
177458 34 0x00056C90 355472
177459 34 0x00054074 344180
177460 34 0x0112348D 17970317
177461 34 0x001FAC72 2075762
177462 34 0x0005E114 385300
177463 34 0x006645BD 6702525
177464 34 0x00068090 426128
177465 34 0x001FEB50 2091856
177466 34 0x01136305 18047749
177467 34 0x001F663D 2057789
177468 34 0x001EE6E9 2025193
177469 34 0x004F4F05 5197573
177470 34 0x00063C44 408644
177471 34 0x0096232A 9839402
177472 34 0x00391AAD 3742381
177473 34 0x00B07562 11564386
177474 34 0x004E8A4A 5147210
177475 34 0x0035EF84 3534724
177476 34 0x0007553D 480573
177477 34 0x00B1D6D0 11654864
177478 34 0x0067B350 6796112
177479 34 0x0034822A 3441194
177480 34 0x00208901 2132225
177481 34 0x00518788 5343112
177482 34 0x00978065 9928805
177483 34 0x0006BA64 440932
177484 34 0x009876F5 9991925
177485 34 0x001D5565 1922405
177486 34 0x001F4502 2049282
177487 34 0x001DB514 1946900
177488 34 0x0050DC7D 5299325
177489 34 0x001F00A5 2031781
177490 34 0x001CF84A 1898570
177491 34 0x00AF12D2 11473618
177492 34 0x006BAE45 7056965
177493 34 0x0035EE80 3534464
177494 34 0x001DFE28 1965608
177495 34 0x00689B0D 6855437
177496 34 0x004F3D2A 5193002
177497 34 0x0037BA95 3652245
177498 34 0x0037B9FA 3652090
177499 34 0x00360BC8 3541960
177500 34 0x003637D2 3553234
177501 34 0x0005F100 389376
177502 34 0x001E8942 2001218
177503 34 0x00AF3F88 11485064
177504 34 0x001EF640 2029120
177505 34 0x00FA06BD 16385725
177506 34 0x00969DC9 9870793
177507 34 0x0037DA0A 3660298
177508 34 0x003752E4 3625700
177509 34 0x001DE624 1959460
177510 34 0x0067ED21 6810913
177511 34 0x001D81AA 1933738
177512 34 0x00995B31 10050353
177513 34 0x001E8F35 2002741
177514 34 0x000637BD 407485
177515 34 0x001F4140 2048320
177516 34 0x001F680D 2058253
177517 34 0x0110A9A0 17869216
177518 34 0x0111680D 17917965
177519 34 0x000622E8 402152
177520 34 0x001E1C55 1973333
177521 34 0x00682789 6825865
177522 34 0x0036CBB1 3591089
177523 34 0x00686732 6842162
177524 34 0x0005B289 373385
177525 34 0x001F5E11 2055697
177526 34 0x001F1F7D 2039677
177527 34 0x006871FD 6844925
177528 34 0x003725AD 3614125
177529 34 0x00AFAC50 11512912
177530 34 0x00361A5D 3545693
177531 34 0x004EA768 5154664
177532 34 0x00507990 5274000
177533 34 0x001E9704 2004740
177534 34 0x00060490 394384
177535 34 0x0005F605 390661
177536 34 0x001E4325 1983269
177537 34 0x0006256D 402797
177538 34 0x0066D910 6740240
177539 34 0x00665834 6707252
177540 34 0x004FE9F2 5237234
177541 34 0x001EAFAA 2011050
177542 34 0x00961004 9834500
177543 34 0x003672DA 3568346
177544 34 0x001EE155 2023765
177545 34 0x00B0FAA4 11598500
177546 34 0x00B01352 11539282
177547 34 0x001E3449 1979465
177548 34 0x00992479 10036345
177549 34 0x001E2ADD 1977053
177550 34 0x00AFE655 11527765
177551 34 0x00376EE8 3632872
177552 34 0x004ED92D 5167405
177553 34 0x001ECE9A 2018970
177554 34 0x00684962 6834530
177555 34 0x004F53FD 5198845
177556 34 0x004E5921 5134625
177557 34 0x004F4528 5195048
177558 34 0x001DF0CD 1962189
177559 34 0x001EFA49 2030153
177560 34 0x00673999 6764953
177561 34 0x004E2392 5120914
177562 34 0x001F0952 2034002
177563 34 0x004EA2AA 5153450
177564 34 0x00672FBD 6762429
177565 34 0x0140E23D 21029437
177566 34 0x00061849 399433
177567 34 0x00374261 3621473
177568 34 0x001E20A4 1974436
177569 34 0x001E20D4 1974484
177570 34 0x001E9BF2 2006002
177571 34 0x001E4CE1 1985761
177572 34 0x0005F612 390674
177573 34 0x00064019 409625
177574 34 0x00374225 3621413
177575 34 0x0006097A 395642
177576 34 0x00068BEA 429034
177577 34 0x0097B1A5 9941413
177578 34 0x0097CA48 9947720
177579 34 0x000655F4 415220
177580 34 0x00062C34 404532
177581 34 0x001DBA41 1948225
177582 34 0x018C9A85 25991813
177583 34 0x001EAB31 2009905
177584 34 0x00504C99 5262489
177585 34 0x0067839D 6783901
177586 34 0x00E0B211 14725649
177587 34 0x0065ABE9 6663145
177588 34 0x001F8634 2065972
177589 34 0x0005E808 387080
177590 34 0x004EF149 5173577
177591 34 0x006797D2 6789074
177592 34 0x001E6F71 1994609
177593 34 0x00060FA8 397224
177594 34 0x0068E819 6875161
177595 34 0x0036F94D 3602765
177596 34 0x004D562A 5068330
177597 34 0x0035D29D 3527325
177598 34 0x001F451D 2049309
177599 34 0x00070E40 462400
177600 34 0x00E085CA 14714314
177601 34 0x001E0DE8 1969640
177602 34 0x0005E2E2 385762
177603 34 0x001E8D6D 2002285
177604 34 0x001F4CE9 2051305
177605 34 0x00500E48 5246536
177606 34 0x00E03AB9 14695097
177607 34 0x00B0CFAA 11587498
177608 34 0x001EF6D0 2029264
177609 34 0x004D6042 5070914
177610 34 0x001EC3CD 2016205
177611 34 0x001E37E4 1980388
177612 34 0x00508DD1 5279185
177613 34 0x00B0A1A9 11575721
177614 34 0x001D24B4 1909940
177615 34 0x004DDB54 5102420
177616 34 0x00E2A4F5 14853365
177617 34 0x0051FAB5 5372597
177618 34 0x006750C9 6770889
177619 34 0x00364765 3557221
177620 34 0x00065474 414836
177621 34 0x0005D949 383305
177622 34 0x001E16D5 1971925
177623 34 0x001E7945 1997125
177624 34 0x00362950 3549520
177625 34 0x001F2248 2040392
177626 34 0x004FD348 5231432
177627 34 0x0140F104 21033220
177628 34 0x001DD368 1954664
177629 34 0x0067BBD4 6798292
177630 34 0x006510DA 6623450
177631 34 0x00978062 9928802
177632 34 0x00B34E20 11750944
177633 34 0x0006CF19 446233
177634 34 0x009695F2 9868786
177635 34 0x0005FBA5 392101
177636 34 0x00F99E84 16359044
177637 34 0x001E3B79 1981305
177638 34 0x001E8324 1999652
177639 34 0x00063B32 408370
177640 34 0x001E25B1 1975729
177641 34 0x00AF92BD 11506365
177642 34 0x0098D4E4 10015972
177643 34 0x001DEFE5 1961957
177644 34 0x0068F23D 6877757
177645 34 0x001E49E8 1985000
177646 34 0x00664D90 6704528
177647 34 0x004EA289 5153417
177648 34 0x004FB6E2 5224162
177649 34 0x001E16E4 1971940
177650 34 0x001F0925 2033957
177651 34 0x00063182 405890
177652 34 0x0066E13D 6742333
177653 34 0x00063C01 408577
177654 34 0x004F62C5 5202629
177655 34 0x0067E16D 6807917
177656 34 0x0110A544 17868100
177657 34 0x00984775 9979765
177658 34 0x00991A5D 10033757
177659 34 0x001DD811 1955857
177660 34 0x00E15A00 14768640
177661 34 0x001E8424 1999908
177662 34 0x00B07A39 11565625
177663 34 0x00375FE2 3629026
177664 34 0x004F80B9 5210297
177665 34 0x001E60E5 1990885
177666 34 0x00B0D86D 11589741
177667 34 0x001DE1CA 1958346
177668 34 0x0036CB81 3591041
177669 34 0x00668E7A 6721146
177670 34 0x001E0374 1966964
177671 34 0x001E65A0 1992096
177672 34 0x00E01992 14686610
177673 34 0x0005FFC2 393154
177674 34 0x001E0D28 1969448
177675 34 0x001EBEA4 2014884
177676 34 0x004EEC54 5172308
177677 34 0x004F62C5 5202629
177678 34 0x0067F151 6811985
177679 34 0x001DFE61 1965665
177680 34 0x0068B184 6861188
177681 34 0x018885E9 25724393
177682 34 0x001EDCA0 2022560
177683 34 0x003733D4 3617748
177684 34 0x001D84A4 1934500
177685 34 0x004F0ED9 5181145
177686 34 0x001E17C5 1972165
177687 34 0x004E98A5 5150885
177688 34 0x001EE189 2023817
177689 34 0x00975428 9917480
177690 34 0x0098FC84 10026116
177691 34 0x004F858A 5211530
177692 34 0x0037AA7D 3648125
177693 34 0x001E259A 1975706
177694 34 0x00E1864A 14779978
177695 34 0x000663DA 418778
177696 34 0x00061B19 400153
177697 34 0x0005BBE2 375778
177698 34 0x0005F5EA 390634
177699 34 0x0035EE64 3534436
177700 34 0x018AF181 25883009
177701 34 0x001EEBAD 2026413
177702 34 0x0006283A 403514
177703 34 0x00063B91 408465
177704 34 0x00061840 399424
177705 34 0x00500C59 5246041
177706 34 0x00F92BE5 16329701
177707 34 0x00064001 409601
177708 34 0x00061849 399433
177709 34 0x00984AA0 9980576
177710 34 0x00670F0D 6754061
177711 34 0x004EF841 5175361
177712 34 0x00FE8999 16681369
177713 34 0x004D5A44 5069380
177714 34 0x001EB4F5 2012405
177715 34 0x0063E242 6545986
177716 34 0x0037AADD 3648221
177717 34 0x001F0D25 2034981
177718 34 0x00670AC5 6752965
177719 34 0x00062464 402532
177720 34 0x001D58CA 1923274
177721 34 0x00B02B44 11545412
177722 34 0x004EC614 5162516
177723 34 0x006901F9 6881785
177724 34 0x000619D0 399824
177725 34 0x001E258D 1975693
177726 34 0x00683AE4 6830820
177727 34 0x001D2D1D 1912093
177728 34 0x00F84EA8 16273064
177729 34 0x0068E949 6875465
177730 34 0x001DACC4 1944772
177731 34 0x001EA125 2007333
177732 34 0x001EF55A 2028890
177733 34 0x001E7990 1997200
177734 34 0x0096ECD2 9891026
177735 34 0x004F4A7A 5196410
177736 34 0x001F402D 2048045
177737 34 0x000669F9 420345
177738 34 0x004ED8A0 5167264
177739 34 0x00678D72 6786418
177740 34 0x00679751 6788945
177741 34 0x00663188 6697352
177742 34 0x001DF0A0 1962144
177743 34 0x001E0D88 1969544
177744 34 0x0067B001 6795265
177745 34 0x00976D69 9923945
177746 34 0x0035C279 3523193
177747 34 0x00065420 414752
177748 34 0x00652034 6627380
177749 34 0x00B0E2C5 11592389
177750 34 0x004FB0F2 5222642
177751 34 0x00E0411A 14696730
177752 34 0x003691D9 3576281
177753 34 0x001EFF7A 2031482
177754 34 0x004E6C68 5139560
177755 34 0x001E5200 1987072
177756 34 0x0037D732 3659570
177757 34 0x0097BBA2 9943970
177758 34 0x00663602 6698498
177759 34 0x001E8845 2000965
177760 34 0x0099CC88 10079368
177761 34 0x001D4A31 1919537
177762 34 0x00063608 407048
177763 34 0x00369062 3575906
177764 34 0x001E3448 1979464
177765 34 0x00E13C61 14761057
177766 34 0x00972301 9904897
177767 34 0x00671309 6755081
177768 34 0x00065992 416146
177769 34 0x004EBB21 5159713
177770 34 0x001DFF01 1965825
177771 34 0x001E20D4 1974484
177772 34 0x001E6A72 1993330
177773 34 0x00B02174 11542900
177774 34 0x0006360D 407053
177775 34 0x00975F14 9920276
177776 34 0x00F9D010 16371728
177777 34 0x00AEC994 11454868
177778 34 0x0005D8C9 383177
177779 34 0x0097C59D 9946525
177780 34 0x004E1E41 5119553
177781 34 0x004EF631 5174833
177782 34 0x00675265 6771301
177783 34 0x00064004 409604
177784 34 0x001E6F64 1994596
177785 34 0x00682C29 6827049
177786 34 0x00378D09 3640585
177787 34 0x00989989 10000777
177788 34 0x00674872 6768754
177789 34 0x0111F9B2 17955250
177790 34 0x001EF532 2028850
177791 34 0x004F2784 5187460
177792 34 0x001EA601 2008577
177793 34 0x0097C069 9945193
177794 34 0x001E84C8 2000072
177795 34 0x0037AB28 3648296
177796 34 0x0005A590 370064
177797 34 0x0050B93D 5290301
177798 34 0x004F3C10 5192720
177799 34 0x0095FF6A 9830250
177800 34 0x005197F9 5347321
177801 34 0x004F7221 5206561
177802 34 0x0005C571 378225
177803 34 0x00E25AB5 14834357
177804 34 0x001F3135 2044213
177805 34 0x00207812 2127890
177806 34 0x0068CF48 6868808
177807 34 0x0005C0A8 377000
177808 34 0x004D00ED 5046509
177809 34 0x00E37B5A 14908250
177810 34 0x001E2668 1975912
177811 34 0x00068321 426785
177812 34 0x00B16FAD 11628461
177813 34 0x006973C1 6910913
177814 34 0x004E2405 5121029
177815 34 0x0005B729 374569
177816 34 0x006B2905 7022853
177817 34 0x00B24CD5 11685077
177818 34 0x004C0582 4982146
177819 34 0x001FA962 2074978
177820 34 0x001E7945 1997125
177821 34 0x001E0F09 1969929
177822 34 0x00068A48 428616
177823 34 0x00506E88 5271176
177824 34 0x004E198A 5118346
177825 34 0x00055900 350464
177826 34 0x001F6E82 2059906
177827 34 0x001E2632 1975858
177828 34 0x001D1031 1904689
177829 34 0x012F1D12 19864850
177830 34 0x00652CE5 6630629
177831 34 0x001E60E5 1990885
177832 34 0x001D97D1 1939409
177833 34 0x00661865 6690917
177834 34 0x00372479 3613817
177835 34 0x004E5412 5133330
177836 34 0x001E33C2 1979330
177837 34 0x0099B3B1 10073009
177838 34 0x001E8815 2000917
177839 34 0x0006223D 401981
177840 34 0x00994859 10045529
177841 34 0x004E7685 5142149
177842 34 0x00066362 418658
177843 34 0x0067F085 6811781
177844 34 0x001E3451 1979473
177845 34 0x0036A1E9 3580393
177846 34 0x00F93A85 16333445
177847 34 0x001EBA05 2013701
177848 34 0x00360BF5 3542005
177849 34 0x001E3451 1979473
177850 34 0x00063122 405794
177851 34 0x004DC5C4 5096900
177852 34 0x00980FE4 9965540
177853 34 0x0097C60A 9946634
177854 34 0x004E0B28 5114664
177855 34 0x0098146A 9966698
177856 34 0x004E4EF5 5132021
177857 34 0x0095D07A 9818234
177858 34 0x0098320A 9974282
177859 34 0x004ED42D 5166125
177860 34 0x001E3E90 1982096
177861 34 0x001E7945 1997125
177862 34 0x0066B9A8 6732200
177863 34 0x00673999 6764953
177864 34 0x003655EA 3560938
177865 34 0x004F8FE9 5214185
177866 34 0x001E9C4D 2006093
177867 34 0x001E59ED 1989101
177868 34 0x0035C5FA 3524090
177869 34 0x0067BAA8 6797992
177870 34 0x003611E4 3543524
177871 34 0x0005F100 389376
177872 34 0x004EC69D 5162653
177873 34 0x00515E91 5332625
177874 34 0x00E26A5D 14838365
177875 34 0x00677D4A 6782282
177876 34 0x00683C84 6831236
177877 34 0x00B2CDA2 11718050
177878 34 0x00992DC4 10038724
177879 34 0x001D3839 1914937
177880 34 0x0005EC22 388130
177881 34 0x001EF034 2027572
177882 34 0x001E0374 1966964
177883 34 0x00371620 3610144
177884 34 0x001EFF95 2031509
177885 34 0x00985979 9984377
177886 34 0x00066D5A 421210
177887 34 0x00059FEA 368618
177888 34 0x0096A325 9872165
177889 34 0x004FFC79 5241977
177890 34 0x001EC382 2016130
177891 34 0x004E679D 5138333
177892 34 0x00384F41 3690305
177893 34 0x001E9BDD 2005981
177894 34 0x004F58E9 5200105
177895 34 0x00361C99 3546265
177896 34 0x00984595 9979285
177897 34 0x00066332 418610
177898 34 0x00F94982 16337282
177899 34 0x00500695 5244565
177900 34 0x001EE189 2023817
177901 34 0x0097FB94 9960340
177902 34 0x001E51D0 1987024
177903 34 0x00671250 6754896
177904 34 0x001E74ED 1996013
177905 34 0x00B0A1A8 11575720
177906 34 0x00061D32 400690
177907 34 0x001E081A 1968154
177908 34 0x0036DA40 3594816
177909 34 0x0066E0F5 6742261
177910 34 0x00FA6CC9 16411849
177911 34 0x00062CF1 404721
177912 34 0x000604A9 394409
177913 34 0x0036F85D 3602525
177914 34 0x00AF2B69 11479913
177915 34 0x0036BD85 3587461
177916 34 0x00367312 3568402
177917 34 0x001E7021 1994785
177918 34 0x00365551 3560785
177919 34 0x018ADDB9 25877945
177920 34 0x00064525 410917
177921 34 0x004EC9D9 5163481
177922 34 0x001E4871 1984625
177923 34 0x00979951 9935185
177924 34 0x001E21D1 1974737
177925 34 0x0066FA12 6748690
177926 34 0x004FA31D 5219101
177927 34 0x001E6F61 1994593
177928 34 0x001EEBC1 2026433
177929 34 0x004EC005 5160965
177930 34 0x001E1BF9 1973241
177931 34 0x00369FA0 3579808
177932 34 0x00062C14 404500
177933 34 0x001DB57D 1947005
177934 34 0x001EC391 2016145
177935 34 0x0067B542 6796610
177936 34 0x00361BC2 3546050
177937 34 0x00B19DBA 11640250
177938 34 0x004DF20A 5108234
177939 34 0x004F5541 5199169
177940 34 0x001D7109 1929481
177941 34 0x0099585D 10049629
177942 34 0x004F8B85 5213061
177943 34 0x006795A1 6788513
177944 34 0x0039BE81 3784321
177945 34 0x00980181 9961857
177946 34 0x00680B3D 6818621
177947 34 0x001E8E64 2002532
177948 34 0x00683128 6828328
177949 34 0x0005DED4 384724
177950 34 0x0007A362 500578
177951 34 0x014B4A01 21711361
177952 34 0x004C8C44 5016644
177953 34 0x01007288 16806536
177954 34 0x00997872 10057842
177955 34 0x001E5414 1987604
177956 34 0x001DC068 1949800
177957 34 0x001CF840 1898560
177958 34 0x00397D49 3767625
177959 34 0x00066395 418709
177960 34 0x003824DD 3679453
177961 34 0x001EFB88 2030472
177962 34 0x004E6C79 5139577
177963 34 0x00066DEA 421354
177964 34 0x00B2351D 11679005
177965 34 0x003540D0 3490000
177966 34 0x004F7D20 5209376
177967 34 0x001DA67A 1943162
177968 34 0x0037248D 3613837
177969 34 0x0036DA71 3594865
177970 34 0x0037267A 3614330
177971 34 0x0067A8F5 6793461
177972 34 0x00384F11 3690257
177973 34 0x004D6E8A 5074570
177974 34 0x0050C445 5293125
177975 34 0x001E4989 1984905
177976 34 0x0065A221 6660641
177977 34 0x00377DCD 3636685
177978 34 0x00DF2874 14624884
177979 34 0x00689DA9 6856105
177980 34 0x001E8379 1999737
177981 34 0x00065E9D 417437
177982 34 0x00361A69 3545705
177983 34 0x005032F4 5255924
177984 34 0x0066D235 6738485
177985 34 0x00064B48 412488
177986 34 0x00AF9CA2 11508898
177987 34 0x001F6880 2058368
177988 34 0x00060052 393298
177989 34 0x00363842 3553346
177990 34 0x0005D1EA 381418
177991 34 0x004EDDEA 5168618
177992 34 0x0066A5FD 6727165
177993 34 0x006770D5 6779093
177994 34 0x004E850D 5145869
177995 34 0x004D9ADA 5085914
177996 34 0x00B1D42D 11654189
177997 34 0x0097A7CA 9938890
177998 34 0x00361A5D 3545693
177999 34 0x0005EC22 388130
178000 34 0x00FA0055 16384085
178001 34 0x00063199 405913
178002 34 0x001E7940 1997120
178003 34 0x0005FFC2 393154
178004 34 0x0036819D 3572125
178005 34 0x001E0D01 1969409
178006 34 0x00674861 6768737
178007 34 0x001E1BC2 1973186
178008 34 0x0036ADF2 3583474
178009 34 0x0112AB2D 18000685
178010 34 0x001DFE7A 1965690
178011 34 0x00679751 6788945
178012 34 0x00B200C2 11665602
178013 34 0x0005F65A 390746
178014 34 0x001EB4E5 2012389
178015 34 0x000604F4 394484
178016 34 0x004EA768 5154664
178017 34 0x00DFFC0D 14679053
178018 34 0x001E34B1 1979569
178019 34 0x0097CA54 9947732
178020 34 0x001EA732 2008882
178021 34 0x0005D3FD 381949
